Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADMR,Volume_LAG,1,224,32,0.13343719607293034,0.0017850416423256207,16,RMSprop,10,0.5179848074913025,0.4342854652169703,1.494105519806049,0.5179847838889916,-1.4577277752941895
ADMR,Volume_LAG,2,256,96,0.3281878072836455,0.00186461105969771,32,Adam,5,0.46745437383651733,0.408078357257857,0.4053764160654514,0.46745437922005556,-0.49150077127865655
ADMR,Volume_LAG,3,192,192,0.3617478853696492,0.00011956994364361188,64,RMSprop,2,0.17223075032234192,0.14380486642894713,1.9709902561961004,0.17223075088828071,-0.20524348071522924
ADMR,Volume_LAG,4,224,96,0.26387662157517244,0.0013863362869995545,16,Adam,11,0.06827272474765778,0.05141844531211572,0.1503809530830756,0.06827272790444817,0.24976183893417325
ADMR,Volume_LAG,5,224,192,0.2578686951390636,0.0018564787968044373,16,RMSprop,4,0.1857714056968689,0.15451540099474007,0.1547124157582855,0.18577141164682381,0.5968938694590618
ADMR,Close_LAG,1,96,192,0.10977349634550793,0.0046596737258949444,32,RMSprop,1,0.48632004857063293,0.3894426119737112,2.9133270463455805,0.4863200751704337,-1.1664275407780371
ADMR,Close_LAG,2,256,224,0.10974974067939156,0.0023886601785760883,16,AdamW,58,0.45620471239089966,0.3923324262251426,0.3826890126931995,0.45620472682155794,-0.42057634417094714
ADMR,Close_LAG,3,224,160,0.16749041610498683,0.0008688983469417844,16,SGD,75,0.17364947497844696,0.15050365873362712,2.5988338788943732,0.17364946938201167,-0.22518119453109642
ADMR,Close_LAG,4,96,192,0.3709467770400551,0.0008499675832450548,64,AdamW,75,0.07125212252140045,0.05355603770596954,0.16015442597899973,0.0712521214097233,0.18285291150994853
ADMR,Close_LAG,5,160,160,0.35872965252633915,0.0013892608445811184,64,RMSprop,75,0.21272973716259003,0.16827554422784413,0.17093141105258794,0.21272973333274328,0.4714111085949325
ADMR,Open_High_LAG,1,96,32,0.47503098081345285,0.0033104790191358213,64,AdamW,79,0.55109041929245,0.45582841665139306,1.4052116901157496,0.5510903900369423,-1.7819252006239
ADMR,Open_High_LAG,2,192,96,0.19868595744631226,0.0017028702342487744,16,RMSprop,9,0.5162361860275269,0.4392675525084776,0.476477775458951,0.5162362012672174,-0.8190386614481571
ADMR,Open_High_LAG,3,192,96,0.33837791655964233,0.002770127028909653,32,SGD,39,0.17233870923519135,0.14855081657111815,2.391027329059018,0.17233870385292568,-0.20675482967076775
ADMR,Open_High_LAG,4,64,96,0.4757922200282426,0.0007824301714733278,32,RMSprop,94,0.06920002400875092,0.05332041084303279,0.15579907964317746,0.06920002923402097,0.22924350165004037
ADMR,Open_High_LAG,5,192,224,0.29064693319531454,0.002065899749538747,16,RMSprop,2,0.22238212823867798,0.18775840859629314,0.19771666685569056,0.2223821353450188,0.4223544490702794
ADMR,Open_Low_LAG,1,224,128,0.46056033618473513,0.0014833176124268777,16,RMSprop,12,0.5416674017906189,0.4580989687178502,1.3466503789865905,0.541667401034264,-1.6876033379049393
ADMR,Open_Low_LAG,2,192,224,0.20532438585914786,0.00012051080101418275,64,RMSprop,38,0.5340214967727661,0.4644921521724379,0.4389020521341292,0.5340214974409926,-0.9465362563493358
ADMR,Open_Low_LAG,3,128,128,0.34288146508354733,0.0001440641772130472,64,RMSprop,2,0.17789199948310852,0.14861654091174167,2.440729233836911,0.1778920003230917,-0.2857787330460462
ADMR,Open_Low_LAG,4,192,192,0.23704264583277818,0.0020215863239793934,32,AdamW,11,0.06968748569488525,0.05222144005526241,0.15426591652057534,0.06968748449582313,0.2183466106834967
ADMR,Open_Low_LAG,5,192,160,0.37783423688154644,0.000273994504681009,16,RMSprop,4,0.22571887075901031,0.18326619452635406,0.1763863230392712,0.22571886821419476,0.404889834860069
ADMR,Open_Volume_LAG,1,192,64,0.40086150618940297,0.0006920634182811879,64,RMSprop,35,0.5358330607414246,0.4457810569352111,1.6070961860090691,0.5358330752363558,-1.630018530195052
ADMR,Open_Volume_LAG,2,256,32,0.34360285938727225,0.0014569237349543222,16,RMSprop,79,0.49050426483154297,0.42565519076549363,0.44798253986312436,0.4905042508707101,-0.6422170916400045
ADMR,Open_Volume_LAG,3,96,64,0.3555362083913371,0.0002704838263118112,64,RMSprop,2,0.19290107488632202,0.15962389540679744,2.635235134441351,0.19290107431343387,-0.5118987001932143
ADMR,Open_Volume_LAG,4,160,64,0.13619172500407611,0.0004207990749900097,32,AdamW,28,0.06488397717475891,0.04842566160997132,0.14597305997260923,0.0648839773915991,0.32239037264226544
ADMR,Open_Volume_LAG,5,160,32,0.3871310231960651,0.0037579812451795443,32,RMSprop,1,0.24873086810112,0.20726607342256484,0.21596074824732855,0.24873087815742623,0.27736158126288557
ADMR,High_Low_LAG,1,224,32,0.2455895048449036,0.0021235064540347653,64,RMSprop,19,0.52294921875,0.4360690864663243,1.4352632125687295,0.5229491953381885,-1.5050636849079955
ADMR,High_Low_LAG,2,224,224,0.46495698655789475,0.003528930635050708,16,RMSprop,73,0.5270310044288635,0.459691347129812,0.46279552436388194,0.5270310052183739,-0.8959083873381544
ADMR,High_Low_LAG,3,224,192,0.13260509478669522,0.0034228514813238803,32,RMSprop,24,0.1512201577425003,0.12348419846976924,1.5516351064546807,0.15122014370869308,0.07087810625094215
ADMR,High_Low_LAG,4,96,64,0.1367020247410268,0.00026501485154829395,64,RMSprop,94,0.06990809738636017,0.052317445781289634,0.15324550252277735,0.0699080981429574,0.21338972744323248
ADMR,High_Low_LAG,5,192,256,0.2108053026135881,0.00023119363748674016,16,RMSprop,1,0.23341508209705353,0.195964775284151,0.1913255325744478,0.2334150769660906,0.3636157091822533
ADMR,High_Volume_LAG,1,256,160,0.3203263521766659,0.0009399943665010221,32,RMSprop,7,0.465883731842041,0.3777595279812565,1.9410991013881933,0.4658837443886622,-0.988176277759496
ADMR,High_Volume_LAG,2,256,128,0.1409738474823395,0.00045508125535659316,16,RMSprop,2,0.4605807662010193,0.39874897437460693,0.3771688685460696,0.4605807706822033,-0.44796018852952213
ADMR,High_Volume_LAG,3,256,32,0.4260582961950289,0.00042740986080244957,16,Adam,2,0.17576666176319122,0.15219971461137757,2.493776681512411,0.17576666123838053,-0.2552389513103719
ADMR,High_Volume_LAG,4,128,128,0.13667186588209812,0.00026667193842637,16,RMSprop,12,0.06742798537015915,0.05052866239794867,0.14592461267731435,0.06742798921178282,0.26821238265972525
ADMR,High_Volume_LAG,5,256,64,0.14475054081382743,0.002691953010289986,32,RMSprop,2,0.2561175525188446,0.21180450426610867,0.19891166262240495,0.2561175655912185,0.23380313452492174
ADMR,Low_Volume_LAG,1,192,128,0.1012164213845431,0.002674020656170573,32,RMSprop,20,0.496737003326416,0.4053216907011919,1.9015906914626197,0.49673701360955913,-1.2602309472020177
ADMR,Low_Volume_LAG,2,256,192,0.1501028856380942,0.0044763268309995115,32,AdamW,57,0.521722674369812,0.4276505212530996,0.44938511840876716,0.5217226632893582,-0.8579089295810467
ADMR,Low_Volume_LAG,3,192,96,0.30036476915030336,0.0014980628451750882,32,SGD,68,0.16957873106002808,0.14728917135016434,2.5812714899564435,0.16957874314934498,-0.1684125825745486
ADMR,Low_Volume_LAG,4,224,192,0.3089299519977168,0.0002387404193047102,16,RMSprop,17,0.06751155108213425,0.050322416878344066,0.14363294952760713,0.06751155773625175,0.26639734090251366
ADMR,Low_Volume_LAG,5,32,192,0.1939061997754981,0.000848568401754907,16,RMSprop,16,0.2843293249607086,0.2355523604332857,0.2463834979137058,0.28432933273087824,0.055710909523694285
ADMR,Open_High_Low_LAG,1,128,64,0.16081577073489448,0.0027533468861858966,64,RMSprop,12,0.3663460314273834,0.2873417784961557,3.0012606293875215,0.3663460327260247,-0.2293704179798477
