Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADRO,OHLVC_LAG_MA,1,64,224,0.13855066373072714,0.0033132249984954313,32,AdamW,11,0.5090439915657043,0.39440091485450063,0.27376653519124344,0.5090439874769824,0.36901224117454334
ADRO,OHLVC_LAG_MA,2,64,64,0.4835663028674687,0.0014045712142303106,32,RMSprop,93,0.2955230474472046,0.21155769999835283,1.803186333632633,0.29552306827769,0.2755072552754835
ADRO,OHLVC_LAG_MA,3,128,128,0.26622784837804464,0.0015587648577846302,16,Adam,6,0.41740137338638306,0.2800320711223475,0.5028796277630836,0.41740136011691276,0.776988878696194
ADRO,OHLVC_LAG_MA,4,192,192,0.10797859031789424,0.0014839656965408856,16,Adam,4,1.02837073802948,0.8121076635579634,0.12239929810856101,1.0283706414962348,0.28227061809763143
ADRO,OHLVC_LAG_MA,5,128,256,0.395402551873713,0.0011777229950989153,32,RMSprop,44,0.3229394257068634,0.23055089344347152,0.07037634521209268,0.3229394347747507,0.8950374412436061
ADRO,OHLVC_LAG_EMA,1,192,160,0.3138414905923993,0.0013637906207504004,16,AdamW,17,0.49092695116996765,0.37654775956991904,0.24704798300082892,0.49092692341070704,0.4131271612064723
ADRO,OHLVC_LAG_EMA,2,96,160,0.17458716391088933,0.0016588085946358363,32,RMSprop,1,0.2862289845943451,0.20569795766622387,1.4681400119910344,0.28622898074780023,0.3203607148603548
ADRO,OHLVC_LAG_EMA,3,96,256,0.2883112358088681,0.0017322207547999051,32,Adam,4,0.4405440092086792,0.307881127022637,0.5716954738475903,0.4405439764915532,0.7515738341172684
ADRO,OHLVC_LAG_EMA,4,256,128,0.4108948655042829,0.002425390875046778,16,RMSprop,36,0.8925049304962158,0.708586106290865,0.11480898377141216,0.8925049183453772,0.4593918082060445
ADRO,OHLVC_LAG_EMA,5,224,128,0.16255766247318673,0.0011213153812569899,16,RMSprop,11,0.3138628900051117,0.2516552985270862,0.08690082655922972,0.31386288572322957,0.9008546901144241
ADRO,OHLVC_LAG_RSI,1,192,160,0.19127210999013902,0.0030340038356500543,32,RMSprop,34,0.48343032598495483,0.38493440159224224,0.24860803643923654,0.48343033088485343,0.43091374071859
ADRO,OHLVC_LAG_RSI,2,224,32,0.13777303441332303,0.00031560242267891336,16,Adam,1,0.2917274534702301,0.21024408176110887,1.5585525211099365,0.2917274597750307,0.2939980719605845
ADRO,OHLVC_LAG_RSI,3,128,96,0.4553975397828186,0.0006751944550827282,32,RMSprop,24,0.406849205493927,0.2791209182641638,0.4340629650792515,0.4068492219984318,0.7881220407633038
ADRO,OHLVC_LAG_RSI,4,256,256,0.2614437935309153,0.0004198648553270493,16,RMSprop,3,1.1259254217147827,0.8744210578465731,0.1318057621819181,1.1259254524080633,0.13963911085675818
ADRO,OHLVC_LAG_RSI,5,160,256,0.3547531554632568,0.0011463637244064138,16,Adam,8,0.36211511492729187,0.2577969806264236,0.0794864529040789,0.3621151002749967,0.8680268695610125
ADRO,OHLVC_LAG_MACD,1,256,128,0.17801807618736842,0.004327633364965722,32,Adam,45,0.4688595235347748,0.3513435438401496,0.24634004845819446,0.4688595134134015,0.46470181033100466
ADRO,OHLVC_LAG_MACD,2,192,128,0.30337374881451057,0.0003036074843797726,64,RMSprop,1,0.2950609028339386,0.21287460615923762,1.7039404111329,0.2950609046774112,0.2777715276142556
ADRO,OHLVC_LAG_MACD,3,128,224,0.25679278635077885,0.0009744014683786241,64,RMSprop,18,0.42057737708091736,0.29850586894931386,0.5200427446156004,0.4205773675330648,0.7735821833009978
ADRO,OHLVC_LAG_MACD,4,128,192,0.46504946933345004,0.0025863169530057914,16,RMSprop,95,0.8493853211402893,0.6825139962643384,0.11365584267005685,0.8493853405544421,0.5103667427002934
ADRO,OHLVC_LAG_MACD,5,32,256,0.2546665921611564,0.0011665902141012178,16,Adam,40,0.3922528922557831,0.2762920507872974,0.08146912775343937,0.3922528773312908,0.8451452527611218
ADRO,OHLVC_LAG_MA_EMA,1,192,224,0.1362170745111314,0.0019291925002869323,16,RMSprop,22,0.4537968039512634,0.34814477449205644,0.28451364730620055,0.4537967949518419,0.4985436235224201
ADRO,OHLVC_LAG_MA_EMA,2,128,192,0.32824464374744555,0.001126304168300616,64,RMSprop,66,0.2737906873226166,0.20294110692447956,1.5013039485790691,0.273790678678269,0.3781457842408673
ADRO,OHLVC_LAG_MA_EMA,3,224,64,0.37377921479943144,0.003659087447830044,32,RMSprop,30,0.4141249358654022,0.2924059170012372,0.5730368680178589,0.414124955724184,0.7804762027010351
ADRO,OHLVC_LAG_MA_EMA,4,192,192,0.2050298877055418,0.001867974348555164,16,AdamW,3,1.057219386100769,0.8379014910910707,0.12610317552029238,1.0572193696219259,0.24143708157073396
ADRO,OHLVC_LAG_MA_EMA,5,32,224,0.21001308746984104,0.002464210386094625,16,RMSprop,36,0.3264614939689636,0.24098482011768005,0.07591828470588002,0.32646151309997196,0.8927354473058099
ADRO,OHLVC_LAG_MA_RSI,1,160,192,0.4781753192092909,0.004886056972405721,64,Adam,25,0.49388816952705383,0.37293530123832414,0.24724161411966555,0.493888135086382,0.4060259170755367
ADRO,OHLVC_LAG_MA_RSI,2,128,192,0.14212568865641897,0.0010338830690708367,16,RMSprop,13,0.30286675691604614,0.2210303090214235,1.9480722620458906,0.3028667537583869,0.23905289068859692
ADRO,OHLVC_LAG_MA_RSI,3,192,160,0.40158992955983797,0.0005533508900921973,32,Adam,20,0.42468637228012085,0.290671421450845,0.4649544059605622,0.4246863830260448,0.7691363945276091
ADRO,OHLVC_LAG_MA_RSI,4,224,256,0.11515240151409813,0.0019919581696240035,16,RMSprop,28,1.025362491607666,0.8172791928895428,0.12611078369313072,1.0253625418107977,0.2864633551904632
ADRO,OHLVC_LAG_MA_RSI,5,64,160,0.4374649234362432,0.004831876301600216,64,Adam,43,0.38122743368148804,0.27468628334606154,0.0883223436860744,0.38122740717735387,0.8537282429072816
ADRO,OHLVC_LAG_MA_MACD,1,160,128,0.265962967421645,0.0033301762349941,16,Adam,19,0.48547229170799255,0.36900961955215544,0.24927387417388702,0.4854722861710178,0.426096074956012
ADRO,OHLVC_LAG_MA_MACD,2,64,96,0.46931274713730164,0.002167336110157351,64,RMSprop,1,0.2895797789096832,0.20954959202466097,1.5427802300419435,0.28957974884632204,0.30435504395508106
ADRO,OHLVC_LAG_MA_MACD,3,160,128,0.14685192741193115,0.00022804373110128646,16,RMSprop,16,0.4139184355735779,0.27403570687749135,0.42935431988347444,0.4139184333498826,0.780695099295541
ADRO,OHLVC_LAG_MA_MACD,4,192,192,0.2852628943055886,0.00046607199994926947,16,RMSprop,5,1.3971185684204102,1.0924889000471698,0.16291722530112254,1.3971185109505564,-0.32473155029626755
ADRO,OHLVC_LAG_MA_MACD,5,224,96,0.4596240601039022,0.0010909916048209881,32,RMSprop,37,0.2899533808231354,0.20919099476610728,0.06516116277082608,0.2899533798506574,0.9153847584347752
ADRO,OHLVC_LAG_EMA_RSI,1,256,64,0.19593955294543802,0.004638877434258959,16,AdamW,31,0.5060079097747803,0.3819960213661666,0.25120411665255354,0.506007911794331,0.3765165578248991
ADRO,OHLVC_LAG_EMA_RSI,2,256,32,0.49885862315224755,0.00010324682258320421,64,RMSprop,3,0.2981135845184326,0.21489155105802152,1.5569159454779253,0.29811358110699687,0.2627499861072503
ADRO,OHLVC_LAG_EMA_RSI,3,256,32,0.22238814153854541,0.00040263831500046324,64,RMSprop,56,0.3757994472980499,0.2670095493008053,0.46285446023021004,0.3757994427930077,0.8192280406788767
ADRO,OHLVC_LAG_EMA_RSI,4,96,224,0.3496732129601597,0.0010476298888125854,16,AdamW,5,1.43038809299469,1.1553914624999588,0.16893303079816555,1.4303880596740561,-0.38857434927214873
ADRO,OHLVC_LAG_EMA_RSI,5,224,224,0.23479900668904907,0.0040514499147974135,16,AdamW,11,0.3294796347618103,0.23349699438645524,0.07415053478208902,0.32947961766607226,0.8907429791264508
ADRO,OHLVC_LAG_EMA_MACD,1,192,192,0.3333811266171592,0.0011271850653978793,16,RMSprop,12,0.5125674605369568,0.39386123150246033,0.27869217767597426,0.512567470134838,0.3602469125524821
ADRO,OHLVC_LAG_EMA_MACD,2,256,256,0.21464589621418445,0.0003035328484203615,32,SGD,83,0.2891342341899872,0.20753146169921868,1.4264555704789843,0.28913425091886125,0.30649379848713953
ADRO,OHLVC_LAG_EMA_MACD,3,64,224,0.2982811445366093,0.004763989737924726,64,Adam,64,0.4441061317920685,0.3403968984032877,0.6590496798433426,0.44410614903434886,0.7475401183120531
ADRO,OHLVC_LAG_EMA_MACD,4,256,160,0.41424045434525775,0.004963809538845193,32,AdamW,47,1.057390809059143,0.8342609535381744,0.12591344541298413,1.0573907737209356,0.24119109414887918
ADRO,OHLVC_LAG_EMA_MACD,5,64,256,0.3070636166773449,0.0026107049687581554,64,Adam,23,0.3151801526546478,0.24276553721045033,0.08382889620792205,0.31518013000912726,0.9000207422214834
ADRO,OHLVC_LAG_RSI_MACD,1,160,256,0.2183867813563481,0.0021938011300566868,64,RMSprop,69,0.437626451253891,0.33601867395461665,0.23786941459526662,0.4376264485666339,0.533644146449485
ADRO,OHLVC_LAG_RSI_MACD,2,160,128,0.21462371943646594,0.003504098300948756,16,SGD,4,0.2902872562408447,0.2126874978401848,1.2121644992616472,0.29028723563417425,0.30095176159639436
ADRO,OHLVC_LAG_RSI_MACD,3,224,160,0.20364038366906023,0.003915110499128134,16,Adam,18,0.4219406247138977,0.2888899861453401,0.5063355931060988,0.42194063770043083,0.7721119714353882
ADRO,OHLVC_LAG_RSI_MACD,4,256,224,0.32949217177568024,0.002961330526840029,16,RMSprop,82,1.025604009628296,0.8148761050788043,0.12802833441907585,1.025604045969048,0.28612719631336414
ADRO,OHLVC_LAG_RSI_MACD,5,160,128,0.20953983712208504,0.001297991419262638,16,RMSprop,18,0.3044266700744629,0.24213454382331626,0.08614500558017947,0.3044266599424594,0.9067266418154166
ADRO,OHLVC_LAG_MA_EMA_RSI,1,128,128,0.23175754312003288,0.003287525427700145,16,RMSprop,16,0.46150803565979004,0.35398975087344475,0.2485854486569082,0.46150803564640697,0.4813566137779368
ADRO,OHLVC_LAG_MA_EMA_RSI,2,96,192,0.13503855800175546,0.002787756131534726,64,RMSprop,13,0.29069212079048157,0.20943045491227974,1.662240943178585,0.2906921224817016,0.2990003645741305
ADRO,OHLVC_LAG_MA_EMA_RSI,3,224,96,0.33881193626362593,0.0006949785025664078,16,Adam,8,0.42544829845428467,0.29553362458189664,0.572178350422094,0.4254483069083173,0.768307273124623
ADRO,OHLVC_LAG_MA_EMA_RSI,4,256,224,0.33752447597837154,0.0015952779419751604,32,AdamW,4,1.2089577913284302,0.9825122424341859,0.14621471509215933,1.2089577849738056,0.008063985697833176
ADRO,OHLVC_LAG_MA_EMA_RSI,5,96,160,0.454285124946175,0.0004737829019215298,32,RMSprop,59,0.3375026285648346,0.2612877805041991,0.09129900023767444,0.3375026147160727,0.8853572668871982
ADRO,OHLVC_LAG_MA_RSI_MACD,1,192,224,0.3215175907815904,0.004943713709338563,32,Adam,2,0.447115421295166,0.3453209218006016,0.26030986645367243,0.4471154084718537,0.5132011056503527
ADRO,OHLVC_LAG_MA_RSI_MACD,2,128,224,0.20462190583003542,0.0007742876536298285,64,RMSprop,8,0.29506856203079224,0.21600628425773602,1.5916692787271902,0.2950685575421847,0.2777340628846061
ADRO,OHLVC_LAG_MA_RSI_MACD,3,160,192,0.4976776064999374,0.00033293944498332626,32,RMSprop,18,0.4061954617500305,0.28112424057397184,0.46737762874951005,0.40619545194428563,0.7888024312531812
ADRO,OHLVC_LAG_MA_RSI_MACD,4,160,224,0.4180174217311534,0.0016457456965437284,16,RMSprop,44,1.0469344854354858,0.8221984356680417,0.12406751791294436,1.0469344086188366,0.25612436621490564
ADRO,OHLVC_LAG_MA_RSI_MACD,5,128,160,0.14319503394321148,0.0009521579293555046,32,Adam,43,0.3853887617588043,0.2695643322724527,0.08005609483056433,0.38538876522492826,0.8505175016472042
ADRO,OHLVC_LAG_EMA_RSI_MACD,1,224,160,0.2604815582039832,0.002540400164953609,32,AdamW,2,0.4705232083797455,0.3649243493018821,0.2554413578773893,0.470523222743295,0.4608961472579105
ADRO,OHLVC_LAG_EMA_RSI_MACD,2,32,128,0.27159716389132355,0.0031856026424114826,64,AdamW,99,0.29413655400276184,0.22494017390049342,1.7675421605960013,0.2941365599529876,0.28228952632382465
ADRO,OHLVC_LAG_EMA_RSI_MACD,3,224,256,0.25391201032671085,0.0003215859044008634,16,Adam,8,0.4068407118320465,0.27988223953110447,0.4425402633572536,0.40684073629815287,0.7881308789962941
ADRO,OHLVC_LAG_EMA_RSI_MACD,4,224,160,0.32335550154162757,0.001148551464456225,32,RMSprop,20,1.2410308122634888,0.9860094626012976,0.14701006306924558,1.2410308312178018,-0.04526528726441814
