Ticker,Fitur,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2,Split_Mode
BBNI,Open,20,3699807.5,1873.4813232421875,0.4081054443952718,1923.4834056431407,-18.488349788443276,date
BBNI,High,20,3688077.0,1870.3487548828125,0.40740753084104603,1920.432531613518,-18.426650981039515,date
BBNI,Low,14,3710905.75,1876.434814453125,0.40876310008921163,1926.3608836069368,-18.546970761571963,date
BBNI,Volume,20,3680470.25,1868.3148193359375,0.40695441889344297,1918.4519241608016,-18.386629841570283,date
BBNI,Open_High,18,3696080.75,1872.4879150390625,0.4078839136724644,1922.5160339695694,-18.468897489458847,date
BBNI,Open_Low,20,3693607.75,1871.8284912109375,0.4077370347949812,1921.8735848563758,-18.45584020711387,date
BBNI,Open_Volume,20,3677731.0,1867.5811767578125,0.40679112254998345,1917.7373114911263,-18.372117813626883,date
BBNI,High_Low,21,3692812.25,1871.614990234375,0.40768955479657626,1921.6657219635129,-18.451624906768316,date
BBNI,High_Volume,17,3698831.0,1873.2210693359375,0.4080473353237109,1923.2299958897618,-18.48330268617225,date
BBNI,Low_Volume,16,3699301.75,1873.343994140625,0.4080746598270744,1923.350362616341,-18.485897521382785,date
BBNI,Open_High_Low,18,3689233.5,1870.659912109375,0.4074767311026898,1920.735428953221,-18.432779876310438,date
BBNI,Open_High_Volume,15,3704864.0,1874.8101806640625,0.40840131585297107,1924.7790151112954,-18.5151519014786,date
BBNI,High_Low_Volume,17,3693273.0,1871.7376708984375,0.40771689206454903,1921.785145826869,-18.454026122114655,date
BBNI,Open_High_Low_Volume,21,3689117.25,1870.626708984375,0.40746948135662575,1920.70311317691,-18.432123808778012,date
BBNI,OHLV_MA5,17,3691847.5,1871.355224609375,0.4076318754804609,1921.4126920944402,-18.446437150327466,date
BBNI,OHLV_MA10,17,3693941.25,1871.9154052734375,0.40775623783229203,1921.9584559166979,-18.457734256385354,date
BBNI,OHLV_MA20,18,3695819.75,1872.4180908203125,0.40786843594367445,1922.4476728545392,-18.46747402224851,date
BBNI,OHLV_MA30,18,3692960.75,1871.655029296875,0.4076984305476961,1921.704755824601,-18.452451988268127,date
BBNI,OHLV_MA50,22,3676421.5,1867.230224609375,0.4067129550055986,1917.3955765203461,-18.36526186086726,date
BBNI,OHLV_EMA5,18,3681063.75,1868.4739990234375,0.4069899277551015,1918.6065681326995,-18.389707762759045,date
BBNI,OHLV_EMA12,23,3693613.0,1871.82861328125,0.4077371726128449,1921.8737018909394,-18.455834571804914,date
BBNI,OHLV_EMA26,20,3690721.0,1871.0565185546875,0.4075651075012001,1921.1216511472924,-18.440631644662663,date
BBNI,OHLV_EMA30,17,3695020.75,1872.203857421875,0.40782083918489426,1922.239220424877,-18.463202511599057,date
BBNI,OHLV_EMA50,16,3697388.5,1872.8360595703125,0.40796144876702856,1922.8552444253835,-18.475855536532006,date
BBNI,OHLV_RSI7,16,3686086.75,1869.816162109375,0.4072888676740668,1919.9137434426898,-18.41617618628139,date
BBNI,OHLV_RSI14,18,3692709.25,1871.5870361328125,0.4076834010944139,1921.6384328175589,-18.451032553856194,date
BBNI,OHLV_RSI21,23,3687753.25,1870.2628173828125,0.4073883159246435,1920.3487935029482,-18.425019326892514,date
BBNI,OHLV_MACD_12_26,21,3699898.0,1873.5064697265625,0.4081109654461282,1923.507910691362,-18.488904434014014,date
BBNI,OHLV_MACD_5_20,15,3690516.5,1871.0010986328125,0.40755310681671303,1921.0676060519074,-18.439292268354485,date
BBNI,OHLV_MACD_10_30,18,3680253.5,1868.2569580078125,0.40694165170734814,1918.3951421025472,-18.38540865153351,date
