Ticker,Fitur,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2,Split_Mode
BRPT,Open,8,223606.8125,433.1315612792969,0.404424022707023,472.86540228148135,-5.212147279494681,date
BRPT,High,13,224258.8125,433.8877258300781,0.4051867255879815,473.55714506742083,-5.230259468766504,date
BRPT,Low,8,221857.3125,431.1086730957031,0.4023840499248674,471.01289487115247,-5.163526747367447,date
BRPT,Volume,8,227288.609375,437.3609313964844,0.40868960171049495,476.7422819951593,-5.314372075938486,date
BRPT,Open_High,7,223837.109375,433.3955993652344,0.40468871642172355,473.10814202498256,-5.218842317301117,date
BRPT,Open_Low,7,226237.65625,436.19866943359375,0.40753268406554954,475.6421710224802,-5.285483411306213,date
BRPT,Open_Volume,8,223725.5625,433.27191162109375,0.40456551402321944,472.99338421535026,-5.215450684547634,date
BRPT,High_Low,8,224664.59375,434.35113525390625,0.405654610014996,473.98213297822616,-5.241431480894599,date
BRPT,High_Volume,8,225392.28125,435.19000244140625,0.40649879428712626,474.7517207493863,-5.261937615441009,date
BRPT,Low_Volume,8,224536.640625,434.2068176269531,0.40550828842525416,473.8499264569901,-5.237994341772325,date
BRPT,Open_High_Low,10,224679.4375,434.3739013671875,0.4056770730185422,474.0016445698109,-5.242034431922854,date
BRPT,Open_High_Volume,11,225308.328125,435.0973815917969,0.4064067279909204,474.6646891769911,-5.259514194147942,date
BRPT,High_Low_Volume,8,222750.578125,432.5763854980469,0.40410449456245295,471.96074344182574,-5.188397382405303,date
BRPT,Open_High_Low_Volume,9,225077.171875,434.8303527832031,0.4061381011727079,474.41981521424117,-5.252959334520191,date
BRPT,OHLV_MA5,8,223701.40625,433.24261474609375,0.40453598973909716,472.96635687983195,-5.214844116061054,date
BRPT,OHLV_MA10,7,226154.3125,436.0532531738281,0.4073711700030404,475.5434899986001,-5.2828638923571045,date
BRPT,OHLV_MA20,6,225422.78125,435.748046875,0.40739434495766086,474.7504195826204,-5.262709370247143,date
BRPT,OHLV_MA30,10,225622.828125,435.4602966308594,0.40677389596047503,474.9955035254641,-5.26820447407033,date
BRPT,OHLV_MA50,8,224348.234375,433.9906005859375,0.40529080231984305,473.65084622867363,-5.232755066332022,date
BRPT,OHLV_EMA5,7,223784.390625,433.3394775390625,0.4046322845138138,473.055576117785,-5.217379363413275,date
BRPT,OHLV_EMA12,9,225761.59375,435.61669921875,0.40693012886411084,475.14149862493815,-5.272098378383133,date
BRPT,OHLV_EMA26,8,223724.640625,433.2724609375,0.40456563469971196,472.9933154272812,-5.215583293850692,date
BRPT,OHLV_EMA30,8,225541.625,435.3605651855469,0.40667226378938376,474.90705722505794,-5.265899837259229,date
BRPT,OHLV_EMA50,10,224628.15625,434.3231506347656,0.4056304051049327,473.9470805938625,-5.240543139780389,date
BRPT,OHLV_RSI7,9,224830.578125,434.5472717285156,0.4058509384158112,474.16165508637283,-5.246319449678763,date
BRPT,OHLV_RSI14,10,221944.0,431.2137145996094,0.4024907260376271,471.10687219081507,-5.165960182954241,date
BRPT,OHLV_RSI21,11,225247.90625,435.0490417480469,0.40636793581483416,474.6005594281256,-5.257772531819915,date
BRPT,OHLV_MACD_12_26,11,225034.234375,435.02105712890625,0.406438023592967,474.37561943907804,-5.251958135148728,date
BRPT,OHLV_MACD_5_20,11,224613.265625,434.2969665527344,0.4055998540853636,473.9313422079949,-5.240111772642041,date
BRPT,OHLV_MACD_10_30,9,226036.21875,435.93157958984375,0.40724806125394325,475.4301008438162,-5.279648832959656,date
