Ticker,Fitur,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2,Split_Mode
CPIN,Open,23,398506.71875,583.2882690429688,0.11425669362210705,631.2149367370089,-5.761095506191361,date
CPIN,High,21,401391.4375,585.6859130859375,0.11473470561224684,633.479794341199,-5.807702567437481,date
CPIN,Low,25,392494.78125,578.212890625,0.11324473139947436,626.4447129532128,-5.659046575385121,date
CPIN,Volume,25,401279.8125,585.6403198242188,0.1147256353066304,633.4239591046577,-5.809267550072473,date
CPIN,Open_High,23,399597.03125,584.2037353515625,0.11443914435448503,632.0802017164298,-5.7790078171554375,date
CPIN,Open_Low,21,397961.3125,582.8493041992188,0.11416932843801218,630.7931448600585,-5.753208683934816,date
CPIN,Open_Volume,20,395197.53125,580.4686889648438,0.11369447403842271,628.5730697237353,-5.703143402015955,date
CPIN,High_Low,21,399821.15625,584.3914794921875,0.11447670817113059,632.2512905848707,-5.783528564583103,date
CPIN,High_Volume,22,395695.0625,580.9264526367188,0.11378595014220609,628.9850207490705,-5.715197175015909,date
CPIN,Low_Volume,23,397480.34375,582.4497680664062,0.11408946556375855,630.4217923491732,-5.745309283392026,date
CPIN,Open_High_Low,20,403511.9375,587.4993286132812,0.11509669853556365,635.1628252203365,-5.847349866256164,date
CPIN,Open_High_Volume,22,401012.5625,585.4095458984375,0.11467971646758657,633.2057509923351,-5.803980789158431,date
CPIN,High_Low_Volume,26,392076.21875,577.8823852539062,0.11317903739414349,626.1216224977143,-5.6537647403942195,date
CPIN,Open_High_Low_Volume,18,402016.96875,586.2545166015625,0.11484841492454607,633.9844464353054,-5.826388470152849,date
CPIN,OHLV_MA5,25,390953.53125,576.9117431640625,0.11298543701224005,625.2166516177566,-5.633357996348308,date
CPIN,OHLV_MA10,25,397460.1875,582.41015625,0.11408148928895016,630.3929944589777,-5.743131179625338,date
CPIN,OHLV_MA20,25,394655.71875,580.0502319335938,0.11361102809457596,628.1702970178584,-5.6962754853061535,date
CPIN,OHLV_MA30,24,400429.4375,584.9165649414062,0.11458139996405911,632.7435720269181,-5.794060082072556,date
CPIN,OHLV_MA50,24,398015.34375,582.8903198242188,0.11417744023035283,630.8340594723218,-5.754147442677665,date
CPIN,OHLV_EMA5,30,396046.46875,581.22412109375,0.11384503450673857,629.2755769111737,-5.719614786579469,date
CPIN,OHLV_EMA12,22,401930.53125,586.1912841796875,0.11483558721262653,633.9376862873215,-5.820578227676578,date
CPIN,OHLV_EMA26,22,400719.0625,585.1698608398438,0.1146319031752502,632.9779412768478,-5.800313236659371,date
CPIN,OHLV_EMA30,20,399170.3125,583.8275756835938,0.11436410519533652,631.7307325992941,-5.77123857631416,date
CPIN,OHLV_EMA50,25,392205.0,577.9783935546875,0.11319809465058386,626.2182030997375,-5.654945283041383,date
CPIN,OHLV_RSI7,27,398972.84375,583.6839599609375,0.11433550342055852,631.5901859656743,-5.7687030529059635,date
CPIN,OHLV_RSI14,21,397744.5,582.6240234375,0.11412443261898791,630.5880361208034,-5.7478558485656,date
CPIN,OHLV_RSI21,28,401104.96875,585.485595703125,0.1146947852127735,633.2807028002335,-5.805382008626792,date
CPIN,OHLV_MACD_12_26,21,388373.59375,574.694580078125,0.11254361622922539,623.132658878903,-5.588498727883282,date
CPIN,OHLV_MACD_5_20,26,399111.15625,583.80615234375,0.11435988649724547,631.7033719110924,-5.771365702954174,date
CPIN,OHLV_MACD_10_30,22,391901.6875,577.7067260742188,0.1131441888639317,625.9566461374295,-5.649917027718716,date
