Ticker,Fitur,Fold,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADRO,Open_LAG,1,100,13244.58203125,94.26763916015625,0.14975427268658953,115.03688730746322,-0.40390030902405255
ADRO,Open_LAG,2,20,3924.5009765625,46.21036148071289,0.11806868060998064,62.596635333044716,0.0032595206681640346
ADRO,Open_LAG,3,55,8918.8671875,56.530357360839844,0.08353942001898307,91.97087827097795,0.5567850250912665
ADRO,Open_LAG,4,9,1212366.5,1076.8062744140625,0.7134307315699316,1101.0222776155003,-29.110929155969014
ADRO,Open_LAG,5,67,146228.671875,281.67132568359375,0.12585231549739787,382.3793538492028,0.1340607730446823
ADRO,High_LAG,1,94,13855.00390625,98.02194213867188,0.15741855260920765,117.66958486822926,-0.4682622209264776
ADRO,High_LAG,2,40,3120.37060546875,41.185916900634766,0.10300238551589222,54.9784025737908,0.20815999011692343
ADRO,High_LAG,3,98,7495.1962890625,52.55439758300781,0.07850538524743664,83.4354978092274,0.6324552557971738
ADRO,High_LAG,4,25,648123.375,778.7572021484375,0.5123648922441872,805.0330041835149,-15.099834341127725
ADRO,High_LAG,5,100,122100.0546875,263.89886474609375,0.11857339342104045,349.37541793435406,0.276637061928074
ADRO,Low_LAG,1,46,18041.962890625,115.18001556396484,0.1847585329586056,134.25943839391218,-0.9094624124878692
ADRO,Low_LAG,2,15,4410.0439453125,51.33213424682617,0.12767461047196832,66.28074145302934,-0.12032691479368611
ADRO,Low_LAG,3,91,7604.62353515625,52.00767517089844,0.07718192134689318,84.06841930575796,0.6269927771960409
ADRO,Low_LAG,4,7,1320107.75,1130.5189208984375,0.7520821487924482,1148.8163915319062,-31.79050461178268
ADRO,Low_LAG,5,31,342773.875,437.111083984375,0.19627575340603975,585.4637357873215,-1.0291005514539688
ADRO,Volume_LAG,1,98,14096.291015625,98.38352966308594,0.15641374458427063,118.68511727037964,-0.49399593374505657
ADRO,Volume_LAG,2,16,4369.36181640625,52.91778564453125,0.12536290263793923,66.03783489527342,-0.10983619985608555
ADRO,Volume_LAG,3,51,12138.7509765625,69.4491195678711,0.10117115767306822,108.94016353211663,0.37957608012366567
ADRO,Volume_LAG,4,89,363278.09375,568.8429565429688,0.36976280025523106,602.7154884768747,-8.023193334722055
ADRO,Volume_LAG,5,60,181987.734375,334.7237854003906,0.15264997222466292,426.56717232509595,-0.07787766306902352
ADRO,Close_LAG,1,80,13338.419921875,95.11325073242188,0.15207345764521704,115.4481256363376,-0.4137193409453149
ADRO,Close_LAG,2,16,3913.98388671875,47.86849594116211,0.11770222730343023,62.48978469147815,0.005961456368240031
ADRO,Close_LAG,3,81,7663.17626953125,53.40924835205078,0.08002024585309096,84.68373847812015,0.6225453997547994
ADRO,Close_LAG,4,77,557781.625,717.7891235351562,0.47062211103233725,746.8025645073864,-12.856911649970646
ADRO,Close_LAG,5,98,113242.1328125,251.86151123046875,0.11307010637205153,336.43438257921446,0.32895801262850477
ADRO,Open_High_LAG,1,75,14316.048828125,100.03502655029297,0.1605935735407425,119.60030243809852,-0.5174746780194265
ADRO,Open_High_LAG,2,25,3283.640625,41.0859260559082,0.10512449479219382,57.048329168884266,0.16637387127987804
ADRO,Open_High_LAG,3,66,8073.67236328125,53.58689880371094,0.07946959476755865,87.21345388159627,0.600632216583795
ADRO,Open_High_LAG,4,45,647996.875,764.4179077148438,0.49872800019221947,804.9607822278305,-15.095942210471565
ADRO,Open_High_LAG,5,71,140549.203125,277.03448486328125,0.12361500247683245,374.8686472448009,0.16755560424562402
ADRO,Open_Low_LAG,1,93,13921.9384765625,97.9078140258789,0.1565833070905131,117.94920322058879,-0.47552035051352887
ADRO,Open_Low_LAG,2,23,3158.03662109375,41.56772232055664,0.10071481421868905,56.15236802668588,0.19799951989162076
ADRO,Open_Low_LAG,3,44,8326.1201171875,54.265750885009766,0.08074372146164153,88.92261114684044,0.585794204401824
ADRO,Open_Low_LAG,4,95,1781695.875,1322.1131591796875,0.8855750791368355,1334.7692612702901,-43.253935123128976
ADRO,Open_Low_LAG,5,44,193420.53125,328.1384582519531,0.1462172897769694,439.7529228020172,-0.14568764076528673
ADRO,Open_Volume_LAG,1,97,14372.703125,99.46248626708984,0.15797288590779715,119.84393377762537,-0.5232772797364001
ADRO,Open_Volume_LAG,2,16,4228.27880859375,52.155086517333984,0.12214636997329795,64.89845292253216,-0.07383892850184683
ADRO,Open_Volume_LAG,3,52,8322.748046875,55.997711181640625,0.08326079290710994,88.76491266458119,0.5869556385115509
ADRO,Open_Volume_LAG,4,51,456300.96875,641.7939453125,0.4184514754430934,675.4557429368542,-10.336038262240159
ADRO,Open_Volume_LAG,5,71,148556.921875,293.6627502441406,0.13238211316137674,385.3674210261463,0.11986283897435322
ADRO,High_Low_LAG,1,99,13067.947265625,93.85549926757812,0.14985190603197582,114.2692954571326,-0.38512495838314853
ADRO,High_Low_LAG,2,15,4161.42138671875,49.46764373779297,0.12262783586464439,64.3678959327144,-0.05685595934790332
ADRO,High_Low_LAG,3,98,7449.84423828125,53.018985748291016,0.07904648364344304,83.26717118840719,0.6344351595937361
ADRO,High_Low_LAG,4,66,551039.625,707.1371459960938,0.46169831695960606,742.3036883584264,-12.687212739337479
ADRO,High_Low_LAG,5,36,228753.609375,363.7479248046875,0.16330855691185342,478.1957269704928,-0.355344187374139
ADRO,High_Volume_LAG,1,21,87642.390625,279.2057189941406,0.4520996532358195,295.64226420125664,-8.276797659385142
