Ticker,Fitur,Fold,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ACES,Open_LAG,1,100,101864.03125,287.2864074707031,0.2312307782669976,319.12508897352996,-4.297885774293319
ACES,Open_LAG,2,99,14955.45703125,99.09928894042969,0.0864557688069988,138.79562093018137,0.15287351464206275
ACES,Open_LAG,3,41,5484.14990234375,58.481903076171875,0.053597301943427086,82.65536975257099,0.4605608045272589
ACES,Open_LAG,4,34,4612.9853515625,53.29936981201172,0.11037125774536993,78.09214024617162,0.4348179903623212
ACES,Open_LAG,5,50,4078.265869140625,50.56108093261719,0.07213143918175074,69.32686687988803,-0.2628994811137628
ACES,High_LAG,1,100,110531.1953125,301.97662353515625,0.24367952439306684,332.43274668585855,-4.750802593908534
ACES,High_LAG,2,99,19035.583984375,112.11925506591797,0.08756104763716044,142.67980359035434,0.10694994052151734
ACES,High_LAG,3,76,5669.17578125,59.30038070678711,0.06316743795017607,93.7028566806925,0.29694989173235053
ACES,High_LAG,4,71,4836.50732421875,54.86765670776367,0.1168977258907779,78.97757468210304,0.4167502479636991
ACES,High_LAG,5,85,3701.18701171875,47.92855453491211,0.06129437460416478,61.08396281792015,-0.014899870749908001
ACES,Low_LAG,1,100,97603.9765625,283.12872314453125,0.22830927789786984,312.39277714169197,-4.079331558195149
ACES,Low_LAG,2,86,16461.673828125,99.47509765625,0.07868688260625069,135.03636433039404,0.19385975938055353
ACES,Low_LAG,3,63,5381.271484375,58.866676330566406,0.060318457343930314,89.93015197384695,0.35843333792986465
ACES,Low_LAG,4,74,4120.9169921875,51.4638786315918,0.11731291756730672,74.0922199906678,0.4902639925416627
ACES,Low_LAG,5,19,3654.040283203125,48.99542236328125,0.062403519984113684,61.48655556291915,-0.029615718709780657
ACES,Volume_LAG,1,89,247001.46875,477.0722961425781,0.39382066439530966,498.9690295601374,-11.966232100358082
ACES,Volume_LAG,2,100,18661.103515625,110.1190414428711,0.08280626862689301,136.60391833091276,0.18261744721848136
ACES,Volume_LAG,3,93,5954.11376953125,60.908935546875,0.05769581130893719,87.18408959005467,0.3962258813174914
ACES,Volume_LAG,4,40,5072.494140625,59.335147857666016,0.163276429786378,100.15051242487517,0.10390563362770244
ACES,Volume_LAG,5,20,3919.078857421875,49.008365631103516,0.07781528918416156,78.5042959651244,-0.5837968156357363
ACES,Close_LAG,1,100,118642.265625,315.0713806152344,0.2547673470579888,344.4149576861886,-5.173305305859495
ACES,Close_LAG,2,99,17180.107421875,101.94629669189453,0.08147364622909026,134.35218935875488,0.20663364507327175
ACES,Close_LAG,3,71,5701.353515625,58.9008903503418,0.048463249408633224,77.3408423487265,0.5295028118375623
ACES,Close_LAG,4,98,4123.01220703125,50.654964447021484,0.10476398968258514,67.50170784184307,0.5738565123199039
ACES,Close_LAG,5,20,4027.265869140625,50.159236907958984,0.06486481778637208,63.59495664886233,-0.09111592140951458
ACES,Open_High_LAG,1,100,130046.1015625,332.66961669921875,0.26968272888842376,360.5923990888675,-5.768589628620546
ACES,Open_High_LAG,2,100,16853.533203125,102.39202880859375,0.07862622094658858,129.5078361627796,0.25864714951966833
ACES,Open_High_LAG,3,76,5787.0888671875,60.80772018432617,0.06632192131696121,107.87948883975855,0.09200221829126062
ACES,Open_High_LAG,4,51,3477.18359375,45.84741973876953,0.11552119791213188,72.09190975399177,0.5189862143209871
ACES,Open_High_LAG,5,93,3864.28369140625,48.28675079345703,0.06315476747674889,62.38970851417737,-0.0615332148823647
ACES,Open_Low_LAG,1,100,94599.6015625,274.38775634765625,0.220304857427454,307.5319382629069,-3.91914532463643
ACES,Open_Low_LAG,2,96,16388.861328125,95.85895538330078,0.07695649387666129,129.90840574234045,0.2502007195621102
ACES,Open_Low_LAG,3,37,5538.83251953125,59.885887145996094,0.06783571490055472,102.09917424183982,0.1791978954250385
ACES,Open_Low_LAG,4,77,5056.90673828125,54.606876373291016,0.13879747084016178,95.1357257053774,0.17588814050237309
ACES,Open_Low_LAG,5,97,3873.165283203125,49.0677375793457,0.06450961025293088,62.5447730260475,-0.06822624573297628
ACES,Open_Volume_LAG,1,99,99327.1171875,282.7979736328125,0.22790380582136233,315.5699896438272,-4.183298468539703
ACES,Open_Volume_LAG,2,98,19306.990234375,108.92383575439453,0.0871889268695003,141.52061879750798,0.11708507640277736
ACES,Open_Volume_LAG,3,42,6062.4873046875,62.725669860839844,0.052055420172876815,81.0791687262848,0.48138629973438346
ACES,Open_Volume_LAG,4,42,6659.68798828125,68.53765106201172,0.22333150722844444,140.6735406950694,-0.7721275625779075
ACES,Open_Volume_LAG,5,79,3943.5810546875,49.70756149291992,0.06943934341518082,69.72849760581515,-0.26713754680353197
ACES,High_Low_LAG,1,100,94703.2734375,274.5554504394531,0.22044752283812727,307.7121912739379,-3.9273070284884786
ACES,High_Low_LAG,2,100,15859.1953125,99.4728775024414,0.07568297341312046,125.66881935473806,0.30257046316433917
ACES,High_Low_LAG,3,95,5573.890625,58.9310188293457,0.050042276399894225,78.2154551346725,0.5135870462281562
ACES,High_Low_LAG,4,59,3554.947265625,46.65724563598633,0.1310821182606124,87.11409024737017,0.3074531444084393
ACES,High_Low_LAG,5,67,3743.625,47.681724548339844,0.05964599432214253,59.25879502070882,0.03384541217512833
ACES,High_Volume_LAG,1,99,94750.1953125,274.59283447265625,0.22143658340476124,308.7898478541398,-3.9610997474320375
