Ticker,Fitur,Fold,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADMR,Open,1,83,15578.447265625,110.83464813232422,0.1585852269079694,198.97998046875,
ADMR,Open,2,75,7147.5126953125,74.81525421142578,0.08913732941097441,119.09180242365056,
ADMR,Open,3,55,2789.546875,43.23015213012695,0.09187047134386374,122.72854336825284,
ADMR,Open,4,89,1128.3048095703125,28.851673126220703,0.01894257083393611,28.030351118607953,
ADMR,Open,5,31,6355.375,68.26762390136719,0.6922594708204188,586.7536843039773,
ADMR,High,1,81,18174.318359375,118.9082260131836,0.1748622128653083,220.10807106711647,
ADMR,High,2,73,5435.02978515625,62.8322639465332,0.0913122405872126,122.50393399325284,
ADMR,High,3,53,3493.335205078125,44.27107238769531,0.09413745360023941,125.78629372336648,
ADMR,High,4,80,1094.0147705078125,28.160017013549805,0.019036882164684542,28.022205699573863,
ADMR,High,5,28,6283.47314453125,64.29403686523438,0.6907352524249345,585.4722789417614,
ADMR,Low,1,82,16886.298828125,108.5471420288086,0.1702887658368994,214.2006281072443,
ADMR,Low,2,72,7706.29248046875,78.28697204589844,0.09507510922593763,127.43308327414773,
ADMR,Low,3,59,3500.507568359375,48.61398696899414,0.09150194567452634,122.22214577414773,
ADMR,Low,4,82,1118.504638671875,27.905241012573242,0.01959336162504682,29.17441073330966,
ADMR,Low,5,27,4904.4873046875,52.83537292480469,0.6904864732054313,585.2676003196023,
ADMR,Volume,1,75,19126.8203125,110.58533477783203,0.20755874034084518,263.3480723987926,
ADMR,Volume,2,72,7755.2294921875,78.37841033935547,0.0920616502317313,123.12765780362216,
ADMR,Volume,3,58,1970.90380859375,31.1937198638916,0.09380197343606517,125.35561301491477,
ADMR,Volume,4,92,1079.2694091796875,27.601469039916992,0.018980497461631603,27.88760098544034,
ADMR,Volume,5,28,4929.23388671875,56.980716705322266,0.6882173590781518,583.3070012872869,
ADMR,Open_High,1,78,13046.21875,95.79696655273438,0.19088821955991178,242.383544921875,
ADMR,Open_High,2,71,9586.6796875,86.20217895507812,0.09418448928245975,125.9867109818892,
ADMR,Open_High,3,61,1676.0628662109375,32.34455490112305,0.0904163044498524,120.8067460493608,
ADMR,Open_High,4,92,1089.3677978515625,27.942882537841797,0.018694104914733608,27.579950506036933,
ADMR,Open_High,5,30,6833.81982421875,66.78510284423828,0.5168883455072195,437.13791725852275,
ADMR,Open_Low,1,79,13103.1376953125,97.9399642944336,0.19219063158700314,244.22445956143466,
ADMR,Open_Low,2,77,6734.14404296875,74.65192413330078,0.08593306772310766,114.79549338600852,
ADMR,Open_Low,3,57,2032.227294921875,37.35678482055664,0.09334865739714097,124.74170476740056,
ADMR,Open_Low,4,72,1018.0681762695312,25.687833786010742,0.8753377977278677,1277.6354106556284,
ADMR,Open_Low,5,28,5051.76513671875,55.50149917602539,0.6903449888676826,585.1310147372159,
ADMR,Open_Volume,1,78,11272.9072265625,97.1556167602539,0.1918335334507459,244.40211625532672,
ADMR,Open_Volume,2,74,8000.28564453125,77.93338775634766,0.09044526753958863,121.11786998401989,
ADMR,Open_Volume,3,54,2851.7939453125,43.447017669677734,0.09151295972159205,122.26439874822444,
ADMR,Open_Volume,4,97,1100.8177490234375,27.839733123779297,0.019078432057418482,28.049033425071023,
ADMR,Open_Volume,5,30,4210.966796875,48.5226936340332,0.6903353593078301,585.1299549449574,
ADMR,High_Low,1,81,13650.775390625,97.68655395507812,0.16919857829396145,214.02148992365056,
ADMR,High_Low,2,73,7688.48388671875,75.74050903320312,0.09230565516574592,123.51957009055398,
ADMR,High_Low,3,55,2602.7412109375,41.30074691772461,0.09184485376432114,122.7008056640625,
ADMR,High_Low,4,100,1106.755615234375,28.13372230529785,0.01916981791524415,28.133722478693183,
ADMR,High_Low,5,27,8097.69384765625,75.38236999511719,0.6917909033047918,586.3778797496449,
ADMR,High_Volume,1,80,15765.0087890625,112.4565658569336,0.18087446153224765,228.51634077592328,
ADMR,High_Volume,2,72,7838.83544921875,76.22938537597656,0.09387384904344825,125.67575905539773,
ADMR,High_Volume,3,56,2711.073486328125,42.67874526977539,0.09072068648571972,121.18550248579545,
ADMR,High_Volume,4,93,1118.51220703125,28.402088165283203,0.019499270800588945,28.59054287997159,
ADMR,High_Volume,5,26,6447.56884765625,64.49215698242188,0.6892973672321092,584.2453280362216,
ADMR,Low_Volume,1,81,16248.66015625,108.50299835205078,0.18491753549410775,234.06976318359375,
ADMR,Low_Volume,2,70,8356.224609375,81.520263671875,0.0934161719680704,124.9428544477983,
ADMR,Low_Volume,3,54,2147.915771484375,39.68865966796875,0.09263415539906447,123.77448064630681,
ADMR,Low_Volume,4,98,1113.64208984375,28.12529945373535,0.019053808340677787,28.0496826171875,
ADMR,Low_Volume,5,28,5105.82373046875,58.55585861206055,0.6903712857789617,585.153886274858,
ADMR,Open_High_Low,1,76,13093.4599609375,95.88505554199219,0.19838349474226116,252.7224675958807,
ADMR,Open_High_Low,2,67,6935.21728515625,75.44048309326172,0.09600830033803857,128.5885675603693,
ADMR,Open_High_Low,3,59,2992.052978515625,41.69737243652344,0.09083993632608135,121.3392666903409,
ADMR,Open_High_Low,4,95,1101.5157470703125,28.2553768157959,0.019268861583910488,28.26223477450284,
ADMR,Open_High_Low,5,28,5994.17041015625,64.27892303466797,0.6912474395642281,585.899941184304,
ADMR,Open_High_Volume,1,77,13944.9775390625,101.8168716430664,0.20138632497918713,256.17844460227275,
ADMR,Open_High_Volume,2,81,8145.712890625,76.68002319335938,0.08402350566247278,112.51146906072444,
ADMR,Open_High_Volume,3,54,2111.261474609375,38.51280212402344,0.09205179416472639,122.99640447443181,
ADMR,Open_High_Volume,4,98,1102.51123046875,27.917564392089844,0.01905641984884797,28.045659845525567,
ADMR,Open_High_Volume,5,29,6200.830078125,62.45871353149414,0.6873962969630704,582.635703346946,
ADMR,High_Low_Volume,1,82,12328.67578125,100.01422882080078,0.17705596435014634,224.31762140447444,
ADMR,High_Low_Volume,2,74,8570.4716796875,81.53740692138672,0.09173861264383865,122.5978837446733,
ADMR,High_Low_Volume,3,56,1911.31005859375,34.8918571472168,0.09448495589261154,126.28498979048295,
ADMR,High_Low_Volume,4,62,1262.429443359375,30.332868576049805,0.03750870761442276,55.50068803267045,
ADMR,High_Low_Volume,5,29,6889.76708984375,58.5362548828125,0.6915627814004309,586.174560546875,
ADMR,OHLVC,1,78,14297.7021484375,103.89567565917969,0.19067247409762364,241.97731156782672,
ADMR,OHLVC,2,72,7408.228515625,76.82205963134766,0.09287609092082594,124.2746249112216,
ADMR,OHLVC,3,56,2977.22509765625,43.55848693847656,0.09252101679842073,123.61273193359375,
ADMR,OHLVC,4,84,1113.6217041015625,28.248767852783203,0.11637907029861011,170.61479603160512,
ADMR,OHLVC,5,28,5049.1728515625,56.53761291503906,0.6933495789886811,587.6980257901279,
ADMR,OHLVC_MA,1,81,13489.443359375,101.1511001586914,0.16997700440360616,214.65057373046875,
ADMR,OHLVC_MA,2,95,9413.8935546875,88.04879760742188,0.07338558061028223,99.04033314098011,
ADMR,OHLVC_MA,3,86,1914.9747314453125,35.327152252197266,0.104493399117018,142.28455699573863,
ADMR,OHLVC_MA,4,96,2450.8984375,38.858951568603516,0.08206624893519286,120.5106534090909,
ADMR,OHLVC_MA,5,28,5085.884765625,58.86279296875,0.40201462388299897,339.26266202059657,
ADMR,OHLVC_EMA,1,74,14524.978515625,109.27262878417969,0.08524057308559582,107.44750421697444,
ADMR,OHLVC_EMA,2,93,8337.0947265625,81.20681762695312,0.07535727994420563,101.45814098011364,
ADMR,OHLVC_EMA,3,55,3383.63671875,49.431983947753906,0.09352487543827678,124.96498801491477,
ADMR,OHLVC_EMA,4,71,1805.45556640625,32.285011291503906,0.04708919506350448,69.52251642400569,
ADMR,OHLVC_EMA,5,27,5424.00048828125,56.76291275024414,0.19806657598343902,165.22784423828125,
ADMR,OHLVC_RSI,1,74,13268.037109375,95.8471908569336,0.2116607819636518,270.0889337713068,
ADMR,OHLVC_RSI,2,79,8021.353515625,77.66436004638672,0.08871386221825107,118.61487371271306,
ADMR,OHLVC_RSI,3,85,1812.1837158203125,36.58536148071289,0.08528390392878453,113.88037109375,
ADMR,OHLVC_RSI,4,99,1092.764404296875,27.752574920654297,0.01872617229909184,27.60171786221591,
ADMR,OHLVC_RSI,5,28,4825.12841796875,51.4390754699707,0.287524962245872,241.51319469105113,
ADMR,OHLVC_MACD,1,76,15771.92578125,105.51277160644531,0.18340819832704688,232.01991965553978,
ADMR,OHLVC_MACD,2,85,6226.99072265625,71.07483673095703,0.06759156331839794,90.57391912286931,
ADMR,OHLVC_MACD,3,100,1892.2459716796875,33.594783782958984,0.024408574222679613,33.59478204900568,
ADMR,OHLVC_MACD,4,92,1110.896484375,28.08001136779785,0.019556708822298572,28.626903187144887,
ADMR,OHLVC_MACD,5,26,5774.48779296875,61.6503791809082,0.6917935442467449,586.3667436079545,
ADMR,OHLVC_MA_EMA,1,43,13308.4970703125,91.32598114013672,0.2523378355040128,324.7295976118608,
ADMR,OHLVC_MA_EMA,2,38,6012.21435546875,70.34050750732422,0.16908104707393298,239.95335804332387,
ADMR,OHLVC_MA_EMA,3,93,1792.29248046875,32.01359939575195,0.022977397854485878,31.806740500710227,
ADMR,OHLVC_MA_EMA,4,64,1077.211669921875,27.535572052001953,0.05464545316263822,80.54983243075284,
ADMR,OHLVC_MA_EMA,5,15,7823.98486328125,71.22417449951172,0.2610138836684629,218.6561279296875,
ADMR,OHLVC_MA_RSI,1,46,16387.005859375,107.37162780761719,0.25133920109864427,323.3527665571733,
ADMR,OHLVC_MA_RSI,2,36,9630.6103515625,86.342041015625,0.09434585991190153,126.18341064453125,
ADMR,OHLVC_MA_RSI,3,100,1726.0440673828125,31.751564025878906,0.023078622817695058,31.751564719460227,
ADMR,OHLVC_MA_RSI,4,78,1104.707763671875,27.866167068481445,0.12292635272325116,180.10853160511363,
ADMR,OHLVC_MA_RSI,5,14,6839.13232421875,67.53209686279297,0.2993947765883747,251.52792635830966,
ADMR,OHLVC_MA_MACD,1,42,14051.8525390625,104.60372924804688,0.2564647664103179,330.18713933771306,
ADMR,OHLVC_MA_MACD,2,40,7261.45263671875,74.8697509765625,0.10090830495740458,135.2081853693182,
