Ticker,Fitur,Fold,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADMR,Open,1,100,813079.1875,884.3089599609375,0.6077434223173602,896.4150389945366,-40.74835314586425
ADMR,Open,2,80,32659.01953125,156.03981018066406,0.3216981618417824,371.7802971275779,-8.256982437801172
ADMR,Open,3,78,6053.42236328125,66.52184295654297,0.08051279641393606,128.18706835678492,-2.7757749649251107
ADMR,Open,4,52,1671.726318359375,33.084510803222656,0.1218285897317579,162.65643402192438,-26.106619407736545
ADMR,Open,5,31,14043.57421875,92.2315902709961,0.44522966224219546,443.2364333579371,-19.956967513191106
ADMR,High,1,100,713551.375,826.6838989257812,0.5672346251613546,839.6419118268429,-35.72913629207976
ADMR,High,2,86,30516.69921875,150.46441650390625,0.23565287334939386,280.05165541436736,-4.111425807315772
ADMR,High,3,75,6835.82373046875,69.92420959472656,0.08552515810748029,134.59003663527744,-3.1598917188850453
ADMR,High,4,53,2227.558837890625,37.558834075927734,0.11952140851864185,159.67570504461088,-25.119905182751744
ADMR,High,5,30,13980.3115234375,93.68960571289062,0.4464506225174455,444.43342813381076,-20.070002468470463
ADMR,Low,1,100,669574.4375,799.5537109375,0.5482095303945256,812.9681993216567,-33.753956435321456
ADMR,Low,2,83,29411.693359375,148.6718292236328,0.27775028602269936,326.5269403169401,-6.058373346809359
ADMR,Low,3,84,7440.44189453125,73.23990631103516,0.07256528981931723,116.73243755109065,-2.177274798126873
ADMR,Low,4,49,2292.91357421875,38.81831359863281,0.11926971461929607,159.34587196230825,-25.033379641775955
ADMR,Low,5,32,13569.3466796875,92.41686248779297,0.445586866324032,443.5799323420895,-19.989863393185548
ADMR,Volume,1,100,707960.9375,822.0578002929688,0.563565368196523,835.1484657018748,-35.47546600203098
ADMR,Volume,2,81,33291.05859375,156.726318359375,0.3000817839855337,349.359490974244,-7.426482033489714
ADMR,Volume,3,70,7063.98779296875,71.09627532958984,0.08743066193712014,137.04717326500742,-3.3381640275198445
ADMR,Volume,4,49,2230.730712890625,38.320621490478516,0.12468465432379153,166.3435022612148,-27.323790913823384
ADMR,Volume,5,29,15377.388671875,96.99752044677734,0.44562415320387333,443.6218833409394,-19.993543929402623
ADMR,Open_High,1,100,782036.0625,866.8335571289062,0.5954324832651593,879.1999422419663,-39.332108230030855
ADMR,Open_High,2,86,32160.09765625,154.7526397705078,0.23631232761060758,280.53058568969334,-4.46971119979667
ADMR,Open_High,3,71,8534.7841796875,77.69976043701172,0.0892908302955389,139.34143889707386,-3.5486917952987866
ADMR,Open_High,4,50,2643.5556640625,41.27351379394531,0.1249501129668834,166.68659137209576,-27.449227639337177
ADMR,Open_High,5,30,14513.7744140625,98.19866943359375,0.4470029523869824,444.97350527016863,-20.120490792524887
ADMR,Open_Low,1,100,950328.25,958.367919921875,0.6594770456887599,969.5411427161831,-47.885605766249185
ADMR,Open_Low,2,86,29126.033203125,147.86863708496094,0.23212630760962938,277.4455446160684,-4.06530831106408
ADMR,Open_Low,3,75,6752.869140625,69.83484649658203,0.08563373288593573,134.7978607717672,-3.159450136556089
ADMR,Open_Low,4,53,3375.46826171875,47.02626419067383,0.11879399695243985,158.73927812656137,-24.78239943199304
ADMR,Open_Low,5,31,12862.892578125,89.8935546875,0.14269053299364892,146.0403525587726,-1.3966097123484018
ADMR,Open_Volume,1,100,777525.8125,864.6630859375,0.5940553847442321,877.0361028681663,-39.07062550509958
ADMR,Open_Volume,2,90,33918.73828125,157.71029663085938,0.19817090561998463,237.66103613681423,-2.7230139871162726
ADMR,Open_Volume,3,82,6658.3203125,70.03941345214844,0.08334013814049622,131.67470841970734,-3.0385804220550385
ADMR,Open_Volume,4,49,2142.053955078125,37.65314865112305,0.12131718081528083,161.9969730458139,-25.872837200411713
ADMR,Open_Volume,5,31,15570.7158203125,97.62255859375,0.437371677859548,435.53144184388606,-19.238681281624153
ADMR,High_Low,1,100,801066.625,877.0528564453125,0.6022824150957014,889.2970255969307,-40.33999175251921
ADMR,High_Low,2,92,29524.51953125,148.4747772216797,0.18203164684018966,220.1681502314992,-1.940337859870874
ADMR,High_Low,3,78,8140.29345703125,76.07127380371094,0.0819941336574373,129.48333355825585,-2.891995604808892
ADMR,High_Low,4,99,979.8652954101562,24.599538803100586,0.020132770049135537,33.150983153359306,-0.11274625184285125
ADMR,High_Low,5,30,13969.583984375,94.60454559326172,0.22619583447359304,226.3734625031919,-4.5799947645730805
