Ticker,Fitur,Fold,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ADMR,Open_LAG,1,100,879904.75,904.4273071289062,0.6212520295976385,932.3986452819441,-44.51151808108139
ADMR,Open_LAG,2,100,1354713.125,1151.6995849609375,0.9995399199488649,1160.889120867877,-68.87412729021267
ADMR,Open_LAG,3,63,34687.859375,165.8987274169922,0.11591198750792349,180.7779937542386,-6.087107191829193
ADMR,Open_LAG,4,51,1742.7623291015625,33.7850341796875,0.025663537576273474,40.59198018226814,-0.7671252983791276
ADMR,Open_LAG,5,34,14896.5166015625,94.10942840576172,0.09775650698143697,119.91769223564461,-0.5715841981591908
ADMR,High_LAG,1,100,891885.125,929.58544921875,0.6403541358251723,941.020512801635,-44.567692431355425
ADMR,High_LAG,2,100,1354720.375,1151.7039794921875,0.9995451388929201,1160.8937185830873,-68.87600651796362
ADMR,High_LAG,3,77,7293.42626953125,71.3977279663086,0.05010760567086619,83.56663743393268,-0.43085626223411266
ADMR,High_LAG,4,62,1188.9620361328125,27.42567253112793,0.02084180223918997,34.05900739966488,-0.20915719037311883
ADMR,High_LAG,5,31,14366.8125,96.39735412597656,0.09664062305060259,117.95460346964869,-0.5166777058921563
ADMR,Low_LAG,1,100,846020.0625,903.6458129882812,0.6216703560798514,915.4656639395603,-42.48620661619482
ADMR,Low_LAG,2,100,1354706.875,1151.6982421875,0.9995400268634806,1160.8879344145867,-68.8748881589747
ADMR,Low_LAG,3,77,7108.88232421875,72.89147186279297,0.051760831427700625,83.77216913186308,-0.48124783583303016
ADMR,Low_LAG,4,100,3542.773193359375,48.01456832885742,0.03598702616002296,54.03562635773154,-2.423544441212453
ADMR,Low_LAG,5,32,15623.09375,101.11949920654297,0.1014613892669142,123.05802434309606,-0.6995815453886864
ADMR,Volume_LAG,1,100,802540.6875,877.0704345703125,0.6019995672480234,889.3528406419717,-40.57142417734647
ADMR,Volume_LAG,2,100,1354721.625,1151.7042236328125,0.9995450626693938,1160.893827295144,-68.87600697760553
ADMR,Volume_LAG,3,85,6995.3837890625,71.25823974609375,0.05076864921740145,82.80659136506749,-0.4485719122258743
ADMR,Volume_LAG,4,56,1609.1810302734375,32.52344512939453,0.024813402059425036,39.03641504072145,-0.6497193114086398
ADMR,Volume_LAG,5,34,15651.123046875,100.51290893554688,0.10134375923987915,123.07000694093568,-0.6869898136713647
