Ticker,Fitur,Fold,Dense_Units,Hidden_Units,Dropout,LR,Batch_Size,Optimizer,Best_Epoch,Val_Loss,Val_MAE,Val_MAPE,Val_RMSE,Val_R2
ACES,Low_Volume_LAG,1,160,224,0.2885031083057155,0.0016535675062648212,16,AdamW,3,0.7449040412902832,0.5204790451554788,0.138320258435313,0.7449040923276533,0.4116263909868849
ACES,Low_Volume_LAG,2,32,64,0.3933758790488659,0.004959813778283341,32,AdamW,30,0.34981077909469604,0.2672626258793648,0.26304355628152737,0.3498107811174869,0.6070829315205938
ACES,Low_Volume_LAG,3,32,192,0.2002988849917073,0.0021935295912635456,64,Adam,2,0.21847288310527802,0.17287161919605587,0.2668270435821971,0.2184728893609941,0.5873904933322878
ACES,Low_Volume_LAG,4,160,192,0.3308871256969282,0.0018971774260722247,16,RMSprop,31,0.2252504527568817,0.18073462444040947,0.11158561787501824,0.22525045784073225,0.5379550894758316
ACES,Low_Volume_LAG,5,160,224,0.40414166288629905,0.0015276710088648223,32,Adam,18,0.17062385380268097,0.133567581861832,0.29418716855642413,0.1706238612109884,0.12692273887968164
ACES,Open_High_Low_LAG,1,32,256,0.3181062735150762,0.004910117927903399,16,AdamW,89,0.6757375001907349,0.4733198969303652,0.12964475148326646,0.6757375315164371,0.5158181046280932
ACES,Open_High_Low_LAG,2,192,32,0.11367131133565661,0.004932250077950941,16,Adam,3,0.3498406410217285,0.26884842269609155,0.2541486906993359,0.34984063978916063,0.6070158524991498
ACES,Open_High_Low_LAG,3,128,96,0.4469692513073059,0.0005483486975799872,16,RMSprop,1,0.21989205479621887,0.1695985219373491,0.2673050007833181,0.2198920533697837,0.5820125957278282
ACES,Open_High_Low_LAG,4,224,224,0.31972793850557624,0.002939971395680766,64,Adam,73,0.1782490760087967,0.13372079788493718,0.08906005111348417,0.17824907564753353,0.710660718408039
ACES,Open_High_Low_LAG,5,160,32,0.38311451139990976,0.002369770998955399,32,AdamW,41,0.1596689224243164,0.12477321204937172,0.2660374113843295,0.159668920025038,0.2354358657416361
ACES,Open_High_Volume_LAG,1,192,256,0.4970431656044755,0.0012627955299053231,64,Adam,38,0.9003382921218872,0.6315230484734715,0.1587494328193722,0.9003383447729593,0.14046422387165836
ACES,Open_High_Volume_LAG,2,96,32,0.13632202404405658,0.001502238806548784,64,RMSprop,76,0.34557777643203735,0.23536170235850085,0.2630270813875968,0.3455777876927388,0.6165346255843207
ACES,Open_High_Volume_LAG,3,160,160,0.3637527737538304,0.0007918901246156418,32,Adam,1,0.2091832458972931,0.1646198705454788,0.27344015725990845,0.20918325270797172,0.6217334409003281
